ProductTitle,ProductId,SkuId,SkuTitle,Publisher,SkuDescription,UnitOfMeasure,TermDuration,BillingPlan,Market,Currency,UnitPrice,PricingTierRangeMin,PricingTierRangeMax,EffectiveStartDate,EffectiveEndDate,Tags,ERP Price,Segment
Dataverse Database Capacity add-on,CFQ7TTC0LHRL,2,Dataverse Database Capacity add-on,Microsoft Corporation,"Stores table definitions, data, and generates analytics and insights. Each unit increases available tenant wide shared capacity by 1 GB",,P1Y,Annual,US,USD,302.4,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,336,Charity
Dataverse File Capacity add-on,CFQ7TTC0LHQ3,1,Dataverse File Capacity add-on,Microsoft Corporation,"Stores attachments to notes or emails in Dynamics Sales, Customer Service, and Field Service applications and Power Apps. These include documents, image files, videos, PDF files and other crucial files needed in an organization. Each unit increases available tenant wide shared capacity by 1 GB",,P1Y,Monthly,US,USD,15.12,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,16.8,Charity
Dataverse File Capacity add-on,CFQ7TTC0LHQ3,1,Dataverse File Capacity add-on,Microsoft Corporation,"Stores attachments to notes or emails in Dynamics Sales, Customer Service, and Field Service applications and Power Apps. These include documents, image files, videos, PDF files and other crucial files needed in an organization. Each unit increases available tenant wide shared capacity by 1 GB",,P1Y,Annual,US,USD,15.12,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,16.8,Charity
Dataverse Log Capacity add-on,CFQ7TTC0HBSL,1,Dataverse Log Capacity add-on,Microsoft Corporation,"Records table and column data changes over time for sure in analysis and reporting purposes. Log capacity is designed to help organizations meet their auditing, compliance, and governance policies. Each unit increases available tenant wide shared capacity by 1 GB",,P1Y,Monthly,US,USD,75.6,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,84,Charity
Dataverse Log Capacity add-on,CFQ7TTC0HBSL,1,Dataverse Log Capacity add-on,Microsoft Corporation,"Records table and column data changes over time for sure in analysis and reporting purposes. Log capacity is designed to help organizations meet their auditing, compliance, and governance policies. Each unit increases available tenant wide shared capacity by 1 GB",,P1Y,Annual,US,USD,75.6,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,84,Charity
Dynamics 365 Business Central Additional Environment Addon,CFQ7TTC0HD7P,4,Dynamics 365 Business Central Additional Environment Addon (Non-Profit Pricing),Microsoft Corporation,Provides access to additional environments for Business Central,,P1Y,Monthly,US,USD,1296,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,1440,Charity
Dynamics 365 Business Central Additional Environment Addon,CFQ7TTC0HD7P,4,Dynamics 365 Business Central Additional Environment Addon (Non-Profit Pricing),Microsoft Corporation,Provides access to additional environments for Business Central,,P1Y,Annual,US,USD,1296,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,1440,Charity
Dynamics 365 Business Central Database Capacity,CFQ7TTC0HD3R,5,Dynamics 365 Business Central Database Capacity (Non-Profit Pricing),Microsoft Corporation,Additional database capacity for Microsoft Dynamics 365 Business Central. Each unit increases available tenant wide shared capacity by 1 GB.,,P1Y,Monthly,US,USD,43.2,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,48,Charity
Dynamics 365 Business Central Database Capacity,CFQ7TTC0HD3R,5,Dynamics 365 Business Central Database Capacity (Non-Profit Pricing),Microsoft Corporation,Additional database capacity for Microsoft Dynamics 365 Business Central. Each unit increases available tenant wide shared capacity by 1 GB.,,P1Y,Annual,US,USD,43.2,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,48,Charity
Dynamics 365 Business Central Database Capacity,CFQ7TTC0HD3R,6,Dynamics 365 Business Central Database Capacity 100GB (Non-Profit Pricing),Microsoft Corporation,Additional database capacity for Microsoft Dynamics 365 Business Central. Each unit increases available tenant wide shared capacity by 100 GB.,,P1Y,Monthly,US,USD,2160,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,2400,Charity
Dynamics 365 Business Central Database Capacity,CFQ7TTC0HD3R,6,Dynamics 365 Business Central Database Capacity 100GB (Non-Profit Pricing),Microsoft Corporation,Additional database capacity for Microsoft Dynamics 365 Business Central. Each unit increases available tenant wide shared capacity by 100 GB.,,P1Y,Annual,US,USD,2160,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,2400,Charity
Dynamics 365 Business Central Device,CFQ7TTC0LH3F,4,Dynamics 365 Business Central Device (36mo) (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P1Y,Monthly,US,USD,172.8,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,192,Charity
Dynamics 365 Business Central Device,CFQ7TTC0LH3F,4,Dynamics 365 Business Central Device (36mo) (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P3Y,Monthly,US,USD,518.4,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,576,Charity
Dynamics 365 Business Central Device,CFQ7TTC0LH3F,4,Dynamics 365 Business Central Device (36mo) (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P3Y,Annual,US,USD,518.4,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,576,Charity
Dynamics 365 Business Central Device,CFQ7TTC0LH3F,4,Dynamics 365 Business Central Device (36mo) (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P1Y,Annual,US,USD,172.8,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,192,Charity
Dynamics 365 Business Central Essentials,CFQ7TTC0LH34,7,Dynamics 365 Business Central Essentials (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P1Y,Monthly,US,USD,302.4,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,336,Charity
Dynamics 365 Business Central Essentials,CFQ7TTC0LH34,7,Dynamics 365 Business Central Essentials (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P1Y,Annual,US,USD,302.4,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,336,Charity
Dynamics 365 Business Central External Accountant,CFQ7TTC0LH33,4,Dynamics 365 Business Central External Accountant (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P1Y,Monthly,US,USD,0,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,0,Charity
Dynamics 365 Business Central External Accountant,CFQ7TTC0LH33,4,Dynamics 365 Business Central External Accountant (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P3Y,Monthly,US,USD,0,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,0,Charity
Dynamics 365 Business Central External Accountant,CFQ7TTC0LH33,4,Dynamics 365 Business Central External Accountant (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P3Y,Annual,US,USD,0,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,0,Charity
Dynamics 365 Business Central External Accountant,CFQ7TTC0LH33,4,Dynamics 365 Business Central External Accountant (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P1Y,Annual,US,USD,0,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,0,Charity
Dynamics 365 Business Central Premium,CFQ7TTC0LH38,7,Dynamics 365 Business Central Premium (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P1Y,Monthly,US,USD,432,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,480,Charity
Dynamics 365 Business Central Premium,CFQ7TTC0LH38,7,Dynamics 365 Business Central Premium (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P1Y,Annual,US,USD,432,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,480,Charity
Dynamics 365 Business Central Team Members,CFQ7TTC0LH39,4,Dynamics 365 Business Central Team Members (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P1Y,Monthly,US,USD,34.56,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,38.4,Charity
Dynamics 365 Business Central Team Members,CFQ7TTC0LH39,4,Dynamics 365 Business Central Team Members (Non-Profit Pricing),Microsoft Corporation,"Designed for businesses that have outgrown their basic accounting software, Microsoft Dynamics 365 Business Central is a business management solution that helps companies connect their financials, sales, service, and operations to streamline business processes, improve customer interactions and make better decisions.",,P1Y,Annual,US,USD,34.56,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,38.4,Charity
Dynamics 365 Commerce,CFQ7TTC0LH2Z,000K,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer (Non-Profit Pricing),Microsoft Corporation,Attach user subscription offering for Dynamics 365 Commerce. Requires qualifying Dynamics 365 base offer.,,P1Y,Monthly,US,USD,162,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,180,Charity
Dynamics 365 Commerce,CFQ7TTC0LH2Z,000K,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer (Non-Profit Pricing),Microsoft Corporation,Attach user subscription offering for Dynamics 365 Commerce. Requires qualifying Dynamics 365 base offer.,,P1Y,Annual,US,USD,162,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,180,Charity
Dynamics 365 Customer Service Chat,CFQ7TTC0LHPZ,5,Dynamics 365 Customer Service Chat (Non-Profit Pricing),Microsoft Corporation,User subscription that includes Dynamics 365 Customer Service Chat. Available in limited regions. Please check availability in your region before purchasing.,,P1Y,Monthly,US,USD,453.6,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,504,Charity
Dynamics 365 Customer Service Chat,CFQ7TTC0LHPZ,5,Dynamics 365 Customer Service Chat (Non-Profit Pricing),Microsoft Corporation,User subscription that includes Dynamics 365 Customer Service Chat. Available in limited regions. Please check availability in your region before purchasing.,,P1Y,Annual,US,USD,453.6,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,504,Charity
Dynamics 365 Customer Service Digital Messaging add-on,CFQ7TTC0LHXC,7,Dynamics 365 Customer Service Digital Messaging add-on (Non-Profit Pricing),Microsoft Corporation,"User license for employees who need access to any combination of the following digital conversation channels within the Omnichannel for Customer Service interface: Chat, SMS (requires additional contract with Telesign), FB Messenger, and Whatsapp.",,P1Y,Monthly,US,USD,203.04,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,225.6,Charity
Dynamics 365 Customer Service Digital Messaging add-on,CFQ7TTC0LHXC,7,Dynamics 365 Customer Service Digital Messaging add-on (Non-Profit Pricing),Microsoft Corporation,"User license for employees who need access to any combination of the following digital conversation channels within the Omnichannel for Customer Service interface: Chat, SMS (requires additional contract with Telesign), FB Messenger, and Whatsapp.",,P1Y,Annual,US,USD,203.04,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,225.6,Charity
Dynamics 365 Customer Service Digital Messaging and Voice Add-in,CFQ7TTC0J7BH,6,Dynamics 365 Customer Service Digital Messaging and Voice Add-in (Non-Profit Pricing),Microsoft Corporation,"Enable digital messaging, voice channels and associated capabilities within Customer Service Enterprise",,P1Y,Monthly,US,USD,243,,,2024-01-01T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,License,270,Charity
